user_id,group,day,clicked,dwell_time_sec,bounced,click_position
3041,control,6,0,0.0,0,
3041,control,5,1,176.0,1,1.0
3042,treatment,8,1,144.3,0,1.0
3042,treatment,3,0,0.0,0,
3042,treatment,15,1,190.9,1,2.0
3043,control,1,1,68.7,0,1.0
3044,control,11,0,0.0,1,
3044,control,5,0,0.0,0,
3045,treatment,11,1,210.1,0,3.0
3046,control,12,1,225.2,0,2.0
3046,control,10,0,0.0,1,
3047,treatment,10,0,0.0,0,
3047,treatment,10,1,190.4,0,3.0
3048,treatment,8,0,0.0,0,
3048,treatment,13,1,87.0,1,1.0
3048,treatment,8,0,0.0,1,
3049,control,4,1,221.4,1,1.0
3049,control,12,1,245.5,0,4.0
3050,treatment,2,0,0.0,0,
3050,treatment,12,1,155.5,0,1.0
3051,treatment,2,1,227.7,0,3.0
3051,treatment,1,1,116.9,1,3.0
3051,treatment,12,1,188.4,0,1.0
3052,control,12,0,0.0,0,
3052,control,6,0,0.0,1,
3053,treatment,19,0,0.0,0,
3053,treatment,17,1,209.0,0,1.0
3053,treatment,10,0,0.0,0,
3054,treatment,18,1,239.2,0,1.0
3054,treatment,3,0,0.0,0,
3054,treatment,9,0,0.0,0,
3055,control,10,0,0.0,0,
3055,control,16,0,0.0,1,
3056,control,8,1,85.2,0,1.0
3056,control,12,1,190.8,1,3.0
3057,control,6,0,0.0,1,
3058,treatment,13,1,249.7,0,1.0
3058,treatment,2,1,195.1,0,2.0
3059,control,1,0,0.0,0,
3059,control,16,1,192.1,0,1.0
3060,treatment,12,1,256.8,0,1.0
3061,treatment,11,0,0.0,0,
3062,treatment,9,0,0.0,0,
3062,treatment,13,0,0.0,0,
3063,treatment,14,1,139.9,0,1.0
3063,treatment,5,1,163.8,0,4.0
3063,treatment,13,0,0.0,0,
3064,treatment,5,1,307.3,1,1.0
3064,treatment,20,1,203.6,1,1.0
3064,treatment,18,1,203.6,0,2.0
3065,treatment,6,0,0.0,0,
3065,treatment,1,1,128.2,0,1.0
3066,treatment,12,0,0.0,0,
3066,treatment,3,0,0.0,1,
3066,treatment,19,1,199.1,1,1.0
3067,control,16,1,89.9,1,1.0
3068,control,10,0,0.0,0,
3068,control,18,0,0.0,0,
3069,treatment,9,1,225.0,0,1.0
3070,treatment,12,1,198.2,0,3.0
3070,treatment,13,1,84.2,1,2.0
3071,control,19,1,138.8,0,1.0
3072,treatment,3,1,174.9,0,1.0
3072,treatment,12,1,64.6,0,3.0
3073,control,10,0,0.0,0,
3073,control,1,0,0.0,0,
3073,control,12,1,94.0,0,1.0
3074,control,6,0,0.0,1,
3074,control,17,0,0.0,0,
3074,control,9,1,185.9,1,4.0
3075,control,9,1,161.6,0,1.0
3075,control,7,0,0.0,1,
3075,control,20,0,0.0,0,
3076,treatment,7,0,0.0,0,
3076,treatment,17,1,172.3,0,1.0
3077,treatment,12,0,0.0,0,
3077,treatment,11,0,0.0,1,
3077,treatment,11,1,191.1,1,2.0
3078,control,18,1,147.6,0,1.0
3078,control,2,0,0.0,0,
3078,control,1,1,97.8,0,5.0
3079,control,14,0,0.0,1,
3080,control,2,0,0.0,0,
3080,control,15,1,140.0,0,2.0
3081,control,19,1,114.9,1,2.0
3081,control,2,0,0.0,0,
3081,control,16,1,137.5,1,2.0
3082,control,1,0,0.0,1,
3082,control,9,1,89.5,0,1.0
3083,treatment,21,0,0.0,0,
3083,treatment,5,1,95.1,0,2.0
3084,control,1,0,0.0,0,
3085,treatment,18,0,0.0,0,
3085,treatment,10,0,0.0,1,
3086,control,3,0,0.0,1,
3087,treatment,20,1,134.8,0,1.0
3087,treatment,9,1,273.2,1,2.0
3088,treatment,15,1,234.8,0,1.0
3088,treatment,7,0,0.0,0,
3089,treatment,1,1,82.0,1,1.0
3089,treatment,17,1,223.5,0,1.0
3090,treatment,6,1,226.6,0,1.0
3090,treatment,15,0,0.0,1,
3090,treatment,7,1,175.7,0,1.0
3091,treatment,2,1,262.4,1,1.0
3092,treatment,17,0,0.0,0,
3093,control,14,1,10.7,1,2.0
3093,control,14,0,0.0,0,
3093,control,21,0,0.0,0,
3094,treatment,20,0,0.0,0,
3095,control,19,0,0.0,1,
3096,treatment,5,1,202.6,0,2.0
3096,treatment,18,1,220.0,1,3.0
3097,treatment,18,1,324.1,0,1.0
3098,control,19,1,5.0,1,1.0
3098,control,7,1,14.8,0,1.0
3098,control,19,1,207.1,1,1.0
3099,treatment,12,0,0.0,0,
3099,treatment,11,1,85.9,1,4.0
3099,treatment,4,0,0.0,0,
3100,control,6,1,139.6,0,1.0
3100,control,13,1,133.9,1,3.0
3100,control,18,1,64.7,0,1.0
3101,control,14,1,111.3,0,3.0
3102,control,21,1,88.1,1,4.0
3102,control,14,0,0.0,0,
3102,control,6,0,0.0,1,
3103,control,13,1,148.5,1,1.0
3103,control,10,1,61.5,0,2.0
3104,treatment,4,1,160.4,0,2.0
3105,treatment,15,1,218.9,0,1.0
3106,control,18,1,163.6,0,4.0
3107,treatment,5,0,0.0,0,
3107,treatment,6,0,0.0,0,
3107,treatment,1,1,161.6,0,4.0
3108,treatment,18,1,219.8,0,2.0
3108,treatment,5,0,0.0,1,
3109,control,19,1,102.7,0,1.0
3110,treatment,10,1,304.6,0,1.0
3110,treatment,11,0,0.0,1,
3111,control,3,0,0.0,0,
3112,control,19,0,0.0,0,
3112,control,4,0,0.0,1,
3112,control,6,0,0.0,0,
3113,treatment,7,1,227.2,0,1.0
3114,treatment,9,1,137.2,0,1.0
3115,treatment,17,1,156.1,0,2.0
3115,treatment,21,1,227.8,1,1.0
3115,treatment,13,1,86.6,0,1.0
3116,control,9,1,186.0,0,1.0
3116,control,2,0,0.0,0,
3116,control,1,0,0.0,1,
3117,control,19,0,0.0,0,
3118,treatment,17,1,159.3,1,1.0
3118,treatment,15,1,140.4,1,1.0
3118,treatment,13,0,0.0,0,
3119,treatment,13,0,0.0,0,
3120,treatment,10,0,0.0,1,
3121,treatment,19,1,192.5,0,1.0
3121,treatment,9,1,161.0,1,3.0
3121,treatment,17,1,178.0,0,2.0
3122,control,2,0,0.0,0,
3123,treatment,15,1,175.0,0,4.0
3123,treatment,4,0,0.0,0,
3124,control,5,0,0.0,0,
3125,control,6,1,200.8,0,2.0
3125,control,10,0,0.0,0,
3125,control,4,0,0.0,1,
3126,treatment,17,1,221.0,0,1.0
3127,treatment,19,1,242.8,0,1.0
3127,treatment,12,1,228.4,0,1.0
3128,treatment,5,0,0.0,1,
3129,control,14,0,0.0,0,
3130,treatment,15,1,142.3,0,4.0
3130,treatment,7,0,0.0,0,
3130,treatment,2,1,161.4,1,1.0
3131,treatment,6,0,0.0,0,
3131,treatment,14,0,0.0,0,
3132,control,20,0,0.0,1,
3132,control,8,1,110.0,0,5.0
3132,control,15,0,0.0,1,
3133,treatment,1,0,0.0,0,
3134,control,1,1,208.5,0,2.0
3134,control,16,1,87.6,0,3.0
3135,treatment,8,0,0.0,0,
3136,control,8,1,152.4,1,1.0
3137,treatment,6,1,166.9,0,2.0
3138,treatment,12,1,71.8,0,1.0
3139,control,12,1,229.6,1,1.0
3140,control,5,1,145.4,1,1.0
3140,control,6,1,163.7,0,1.0
3141,treatment,20,1,95.8,0,1.0
3141,treatment,3,1,83.1,1,4.0
3142,control,16,1,267.0,0,1.0
3142,control,21,1,213.0,0,2.0
3143,control,14,0,0.0,0,
3143,control,3,0,0.0,0,
3144,control,4,0,0.0,0,
3144,control,2,0,0.0,0,
3145,control,17,0,0.0,0,
3145,control,17,1,196.4,1,4.0
3145,control,7,1,114.0,0,3.0
3146,treatment,5,1,197.8,0,5.0
3147,treatment,4,0,0.0,0,
3147,treatment,3,1,125.0,0,3.0
3148,control,11,1,117.8,0,4.0
3148,control,20,0,0.0,1,
3148,control,6,0,0.0,0,
3149,control,14,1,107.1,0,5.0
3149,control,8,1,80.4,1,2.0
3149,control,5,1,157.6,0,4.0
3150,control,18,1,167.0,1,2.0
3150,control,4,1,212.4,1,5.0
3150,control,19,1,182.3,0,1.0
3151,control,3,0,0.0,0,
3151,control,8,0,0.0,0,
3152,treatment,10,0,0.0,0,
3152,treatment,14,1,251.2,0,5.0
3153,treatment,9,1,58.1,0,1.0
3153,treatment,16,0,0.0,0,
3154,control,11,1,214.6,1,1.0
3154,control,19,1,176.0,0,3.0
3154,control,6,0,0.0,0,
3155,control,6,0,0.0,1,
3155,control,17,0,0.0,0,
3155,control,13,0,0.0,1,
3156,control,10,1,296.8,1,1.0
3156,control,20,0,0.0,1,
3156,control,17,1,174.8,1,4.0
3157,treatment,3,0,0.0,0,
3157,treatment,19,0,0.0,0,
3157,treatment,12,1,301.0,0,1.0
3158,control,12,1,121.0,0,4.0
3158,control,6,0,0.0,0,
3158,control,6,1,143.5,0,4.0
3159,treatment,16,0,0.0,1,
3160,control,14,0,0.0,0,
3161,treatment,19,0,0.0,0,
3161,treatment,3,0,0.0,0,
3161,treatment,17,0,0.0,1,
3162,control,4,1,39.3,0,1.0
3163,treatment,18,1,195.9,0,1.0
3164,control,17,0,0.0,0,
3165,control,15,0,0.0,1,
3165,control,21,1,79.9,1,1.0
3165,control,19,0,0.0,0,
3166,control,15,0,0.0,0,
3166,control,16,0,0.0,0,
3167,treatment,20,0,0.0,0,
3167,treatment,3,0,0.0,0,
3168,control,5,0,0.0,0,
3169,treatment,7,1,187.7,0,5.0
3169,treatment,13,1,127.7,0,2.0
3169,treatment,17,0,0.0,0,
3170,treatment,4,1,139.3,0,1.0
3170,treatment,21,1,201.3,1,1.0
3170,treatment,11,1,145.0,0,1.0
3171,control,6,0,0.0,0,
3172,control,9,0,0.0,1,
3172,control,7,1,274.8,0,2.0
3172,control,5,1,207.5,0,1.0
3173,control,14,1,132.2,1,2.0
3174,treatment,20,0,0.0,0,
3174,treatment,20,1,82.8,1,1.0
3174,treatment,4,1,313.6,0,1.0
3175,control,3,0,0.0,0,
3175,control,10,1,167.8,1,1.0
3176,treatment,5,1,137.5,1,5.0
3176,treatment,17,1,232.1,0,1.0
3177,treatment,13,0,0.0,0,
3178,control,12,0,0.0,1,
3178,control,10,0,0.0,0,
3178,control,17,0,0.0,0,
3179,control,9,0,0.0,0,
3180,control,19,1,102.5,0,5.0
3180,control,17,0,0.0,0,
3180,control,1,1,71.1,0,1.0
3181,control,17,1,24.0,1,3.0
3181,control,11,0,0.0,1,
3182,control,14,1,184.5,0,1.0
3182,control,15,0,0.0,0,
3182,control,7,0,0.0,1,
3183,control,21,1,196.0,0,2.0
3183,control,11,0,0.0,0,
3183,control,21,0,0.0,1,
3184,treatment,19,1,140.0,0,2.0
3184,treatment,2,1,165.3,0,1.0
3185,treatment,7,0,0.0,0,
3185,treatment,16,0,0.0,0,
3186,treatment,20,0,0.0,0,
3187,control,17,1,41.2,0,1.0
3188,treatment,7,0,0.0,1,
3189,treatment,12,0,0.0,0,
3190,treatment,19,1,305.0,0,1.0
3191,treatment,16,1,135.5,0,1.0
3191,treatment,13,1,155.5,0,1.0
3191,treatment,1,0,0.0,1,
3192,treatment,20,1,198.8,1,3.0
3192,treatment,20,0,0.0,0,
3192,treatment,15,0,0.0,1,
3193,control,7,0,0.0,1,
3193,control,12,0,0.0,0,
3194,control,18,0,0.0,0,
3194,control,10,1,216.2,0,2.0
3194,control,6,1,241.3,0,1.0
3195,treatment,12,0,0.0,0,
3195,treatment,7,1,214.4,0,1.0
3195,treatment,6,1,199.6,0,5.0
3196,treatment,20,0,0.0,1,
3196,treatment,3,0,0.0,0,
3197,treatment,15,1,229.7,0,1.0
3197,treatment,1,1,151.4,1,3.0
3198,control,7,1,264.7,1,2.0
3198,control,21,0,0.0,0,
3199,control,16,1,69.5,0,3.0
3200,treatment,1,1,108.9,0,1.0
3200,treatment,2,1,193.0,1,1.0
3201,control,6,1,88.2,0,3.0
3201,control,7,0,0.0,1,
3201,control,20,1,120.3,0,2.0
3202,control,16,0,0.0,1,
3202,control,13,1,197.6,1,5.0
3203,treatment,10,1,174.2,1,4.0
3204,control,14,0,0.0,0,
3205,control,11,0,0.0,1,
3205,control,3,1,123.4,0,1.0
3206,treatment,19,0,0.0,1,
3206,treatment,4,1,171.5,0,3.0
3207,control,20,0,0.0,0,
3207,control,4,1,93.6,0,1.0
3208,control,4,1,30.4,0,3.0
3208,control,8,0,0.0,1,
3209,treatment,9,0,0.0,1,
3209,treatment,1,0,0.0,0,
3210,control,17,0,0.0,0,
3210,control,6,0,0.0,0,
3210,control,5,0,0.0,0,
3211,control,14,0,0.0,1,
3211,control,4,0,0.0,0,
3212,treatment,5,0,0.0,0,
3212,treatment,4,1,159.4,0,1.0
3212,treatment,3,1,179.5,0,1.0
3213,treatment,20,1,138.1,0,4.0
3213,treatment,6,0,0.0,0,
3213,treatment,18,1,173.6,1,1.0
3214,treatment,20,0,0.0,0,
3214,treatment,21,0,0.0,0,
3215,control,2,1,117.7,1,4.0
3215,control,1,0,0.0,0,
3216,treatment,3,1,205.8,0,2.0
3216,treatment,5,0,0.0,0,
3216,treatment,6,1,291.6,1,2.0
3217,control,6,0,0.0,1,
3217,control,2,0,0.0,0,
3217,control,11,1,92.4,0,5.0
3218,treatment,10,0,0.0,1,
3219,control,2,0,0.0,0,
3219,control,16,0,0.0,0,
3219,control,14,1,98.6,1,1.0
3220,treatment,21,0,0.0,0,
3220,treatment,2,0,0.0,1,
3221,treatment,13,1,175.1,1,3.0
3222,treatment,20,1,99.2,0,3.0
3222,treatment,20,1,197.6,0,1.0
3223,treatment,3,1,256.8,0,1.0
3223,treatment,8,1,122.2,0,3.0
3223,treatment,2,1,210.8,0,4.0
3224,control,19,0,0.0,0,
3224,control,1,1,113.1,0,2.0
3224,control,6,0,0.0,0,
3225,treatment,7,0,0.0,0,
3226,treatment,15,0,0.0,0,
3226,treatment,1,0,0.0,0,
3227,control,16,1,180.2,0,1.0
3227,control,21,1,292.9,1,2.0
3227,control,5,0,0.0,1,
3228,treatment,2,1,128.1,0,1.0
3229,control,4,0,0.0,0,
3229,control,1,1,131.9,1,1.0
3229,control,15,1,159.4,0,2.0
3230,treatment,6,1,249.5,0,1.0
3230,treatment,11,0,0.0,1,
3230,treatment,7,0,0.0,0,
3231,treatment,16,0,0.0,0,
3231,treatment,13,1,157.0,1,1.0
3231,treatment,18,0,0.0,0,
3232,treatment,21,1,187.2,0,1.0
3233,control,10,1,107.4,0,1.0
3233,control,2,1,152.7,0,1.0
3234,treatment,7,0,0.0,0,
3234,treatment,5,0,0.0,0,
3235,treatment,18,1,188.2,1,1.0
3235,treatment,6,1,191.4,0,1.0
3236,treatment,18,1,144.7,0,1.0
3236,treatment,5,0,0.0,0,
3236,treatment,7,1,240.8,0,1.0
3237,control,10,0,0.0,0,
3237,control,3,1,121.5,1,2.0
3238,control,9,1,179.4,0,5.0
3238,control,4,0,0.0,0,
3238,control,1,1,174.3,0,3.0
3239,treatment,7,1,191.0,0,2.0
3239,treatment,2,1,195.0,0,1.0
3239,treatment,14,1,177.7,0,1.0
3240,control,21,1,180.1,0,2.0
3240,control,15,0,0.0,1,
3240,control,21,0,0.0,0,
3241,treatment,10,0,0.0,0,
3241,treatment,11,1,140.0,0,1.0
3242,treatment,4,1,23.6,0,2.0
3242,treatment,8,0,0.0,0,
3243,treatment,13,0,0.0,0,
3243,treatment,12,0,0.0,1,
3244,treatment,11,1,247.2,0,4.0
3244,treatment,6,0,0.0,0,
3245,treatment,2,0,0.0,0,
3245,treatment,17,1,164.3,1,3.0
3245,treatment,6,1,259.3,0,2.0
3246,treatment,16,1,120.7,0,2.0
3247,treatment,19,0,0.0,0,
3248,control,6,0,0.0,0,
3248,control,9,1,169.7,1,2.0
3248,control,8,0,0.0,0,
3249,control,11,0,0.0,1,
3250,control,3,0,0.0,0,
3250,control,21,1,60.6,1,1.0
3251,control,20,0,0.0,0,
3252,control,4,1,202.0,0,1.0
3252,control,3,1,128.0,0,2.0
3252,control,6,1,214.1,0,1.0
3253,control,10,1,134.1,0,1.0
3253,control,3,0,0.0,0,
3253,control,6,1,222.7,0,3.0
3254,control,14,0,0.0,1,
3255,treatment,2,1,101.6,0,1.0
3256,treatment,11,1,214.7,0,1.0
3257,treatment,2,1,247.4,0,1.0
3257,treatment,3,1,197.8,1,1.0
3258,treatment,21,1,196.7,0,2.0
3259,control,8,0,0.0,1,
3259,control,10,1,214.0,0,2.0
3260,control,2,1,210.0,0,2.0
3260,control,9,1,139.3,1,3.0
3261,treatment,3,1,182.7,1,3.0
3262,treatment,19,0,0.0,0,
3263,control,8,0,0.0,0,
3264,treatment,3,0,0.0,0,
3265,treatment,17,0,0.0,0,
3266,treatment,2,1,253.3,0,1.0
3267,treatment,18,1,277.3,0,3.0
3267,treatment,1,1,206.7,0,1.0
3267,treatment,8,0,0.0,0,
3268,control,21,0,0.0,1,
3268,control,8,1,167.8,0,2.0
3269,treatment,7,1,226.1,0,1.0
3269,treatment,2,0,0.0,1,
3269,treatment,12,1,138.3,0,1.0
3270,treatment,16,0,0.0,0,
3270,treatment,20,1,254.3,0,1.0
3271,control,7,0,0.0,1,
3271,control,1,1,192.0,0,3.0
3272,control,8,1,130.2,0,1.0
3273,treatment,8,1,154.0,0,1.0
3273,treatment,7,0,0.0,0,
3274,control,1,0,0.0,0,
3274,control,5,1,102.7,0,1.0
3274,control,19,0,0.0,0,
3275,treatment,2,0,0.0,1,
3275,treatment,1,1,220.7,0,2.0
3276,treatment,3,0,0.0,1,
3277,control,11,0,0.0,0,
3277,control,2,0,0.0,0,
3278,treatment,21,1,260.4,1,1.0
3279,treatment,19,1,237.4,1,2.0
3279,treatment,17,1,175.1,0,5.0
3280,treatment,21,1,117.9,1,1.0
3280,treatment,21,1,200.0,0,1.0
3280,treatment,6,0,0.0,0,
3281,treatment,11,0,0.0,0,
3281,treatment,11,0,0.0,0,
3282,control,6,1,154.9,1,5.0
3282,control,12,0,0.0,0,
3283,control,5,1,165.7,0,2.0
3283,control,9,1,169.3,0,1.0
3284,treatment,4,1,281.5,0,2.0
3284,treatment,17,0,0.0,0,
3285,control,12,0,0.0,0,
3285,control,2,0,0.0,1,
3285,control,17,0,0.0,0,
3286,treatment,21,0,0.0,1,
3286,treatment,6,1,322.7,0,1.0
3286,treatment,18,1,202.9,1,2.0
3287,treatment,9,1,200.6,0,1.0
3288,treatment,6,1,234.4,0,1.0
3288,treatment,10,1,91.5,1,1.0
3289,treatment,10,1,175.9,0,5.0
3290,treatment,5,0,0.0,1,
3290,treatment,10,0,0.0,1,
3290,treatment,6,0,0.0,0,
3291,control,4,0,0.0,0,
3292,treatment,18,1,106.4,0,1.0
3292,treatment,11,0,0.0,0,
3293,control,18,1,169.1,1,1.0
3294,control,6,1,186.2,0,5.0
3294,control,9,0,0.0,0,
3294,control,8,0,0.0,1,
3295,treatment,11,1,286.7,0,2.0
3295,treatment,4,0,0.0,1,
3296,treatment,6,1,183.8,0,1.0
3296,treatment,8,1,122.4,0,2.0
3297,treatment,11,1,185.8,0,1.0
3297,treatment,3,0,0.0,0,
3297,treatment,10,1,148.4,0,3.0
3298,treatment,8,0,0.0,0,
3298,treatment,4,1,94.8,0,2.0
3298,treatment,1,0,0.0,0,
3299,treatment,19,1,246.2,0,1.0
3300,control,4,0,0.0,1,
3300,control,8,0,0.0,1,
3300,control,10,1,141.9,1,5.0
3301,treatment,16,1,213.5,0,1.0
3301,treatment,18,0,0.0,1,
3302,treatment,15,0,0.0,0,
3302,treatment,18,0,0.0,0,
3302,treatment,8,0,0.0,0,
3303,control,18,0,0.0,0,
3303,control,2,1,156.2,0,5.0
3303,control,16,1,209.0,0,1.0
3304,control,13,0,0.0,0,
3304,control,14,0,0.0,0,
3304,control,3,1,121.5,0,2.0
3305,treatment,14,1,188.5,0,1.0
3305,treatment,13,1,123.6,1,1.0
3306,control,4,0,0.0,0,
3306,control,18,0,0.0,0,
3307,treatment,3,1,125.6,0,2.0
3307,treatment,17,0,0.0,0,
3308,control,19,0,0.0,0,
3308,control,20,0,0.0,0,
3308,control,6,1,214.9,0,2.0
3309,control,16,1,165.1,1,2.0
3310,treatment,21,1,237.8,0,5.0
3310,treatment,13,0,0.0,0,
3310,treatment,14,1,85.4,0,1.0
3311,control,2,1,79.0,0,5.0
3311,control,8,1,132.2,0,4.0
3312,control,2,0,0.0,0,
3312,control,14,1,182.0,0,5.0
3313,control,4,1,80.9,0,1.0
3314,control,21,1,189.7,0,1.0
3314,control,6,1,43.8,1,2.0
3314,control,21,1,163.8,0,3.0
3315,control,1,1,259.5,1,1.0
3316,control,6,1,190.3,0,3.0
3316,control,10,1,166.9,1,2.0
3317,treatment,10,0,0.0,1,
3317,treatment,3,0,0.0,0,
3318,treatment,18,1,125.0,1,1.0
3318,treatment,19,1,142.0,0,3.0
3318,treatment,4,0,0.0,0,
3319,control,9,0,0.0,1,
3319,control,8,1,282.5,1,1.0
3320,treatment,16,0,0.0,0,
3321,treatment,11,1,35.0,0,3.0
3321,treatment,7,1,94.6,0,3.0
3321,treatment,10,1,138.7,0,4.0
3322,treatment,21,1,156.3,1,3.0
3322,treatment,20,0,0.0,0,
3322,treatment,19,1,281.2,0,1.0
3323,control,13,1,167.8,1,1.0
3323,control,2,1,131.5,0,4.0
3324,treatment,2,1,224.7,0,2.0
3325,control,14,1,232.2,0,3.0
3325,control,14,0,0.0,1,
3325,control,8,0,0.0,0,
3326,treatment,2,1,198.5,0,1.0
3326,treatment,7,0,0.0,1,
3326,treatment,2,1,205.3,0,2.0
3327,control,9,0,0.0,0,
3327,control,9,1,14.2,0,2.0
3328,control,4,0,0.0,0,
3328,control,10,1,197.2,0,1.0
3328,control,2,1,28.3,0,4.0
3329,treatment,5,0,0.0,1,
3329,treatment,17,1,242.5,0,1.0
3329,treatment,2,0,0.0,0,
3330,treatment,19,1,268.3,0,1.0
3330,treatment,13,1,152.4,1,5.0
3331,control,9,1,156.2,0,2.0
3331,control,5,0,0.0,0,
3332,treatment,12,1,305.9,1,1.0
3332,treatment,16,1,122.1,1,1.0
3333,treatment,8,0,0.0,1,
3333,treatment,19,1,78.8,0,1.0
3333,treatment,3,0,0.0,1,
3334,treatment,6,1,185.8,0,4.0
3335,control,14,0,0.0,0,
3335,control,7,0,0.0,0,
3335,control,2,1,205.1,0,4.0
3336,control,20,0,0.0,0,
3336,control,16,1,151.0,0,2.0
3336,control,19,1,125.2,0,2.0
3337,treatment,21,0,0.0,0,
3338,treatment,2,0,0.0,0,
3338,treatment,6,1,89.2,0,1.0
3339,treatment,4,0,0.0,0,
3339,treatment,4,1,248.8,1,1.0
3340,control,8,1,71.2,0,2.0
3340,control,19,0,0.0,0,
3340,control,10,1,194.6,1,1.0
3341,control,8,1,198.4,1,4.0
3341,control,12,1,102.4,1,3.0
3341,control,11,0,0.0,1,
3342,treatment,14,1,206.6,1,1.0
3343,treatment,9,0,0.0,1,
3344,treatment,20,1,223.9,0,1.0
3344,treatment,15,1,220.0,0,1.0
3344,treatment,16,0,0.0,0,
3345,treatment,6,0,0.0,1,
3346,treatment,4,1,163.4,0,1.0
3346,treatment,5,0,0.0,0,
3346,treatment,4,1,186.6,0,1.0
3347,treatment,7,0,0.0,0,
3347,treatment,13,0,0.0,0,
3348,control,13,0,0.0,0,
3349,treatment,2,1,131.7,1,1.0
3349,treatment,18,1,72.0,0,1.0
3350,control,14,0,0.0,0,
3350,control,8,0,0.0,1,
3350,control,19,1,59.4,0,1.0
3351,treatment,3,0,0.0,0,
3352,treatment,11,0,0.0,0,
3353,control,12,1,151.4,0,3.0
3354,control,13,0,0.0,1,
3354,control,21,0,0.0,0,
3354,control,16,0,0.0,1,
3355,control,19,0,0.0,0,
3356,control,16,1,178.7,0,3.0
3356,control,6,1,76.0,0,4.0
3357,treatment,8,1,202.4,0,1.0
3357,treatment,11,0,0.0,0,
3358,control,14,1,5.0,0,3.0
3358,control,7,1,118.3,0,2.0
3359,treatment,17,0,0.0,0,
3359,treatment,7,1,276.4,0,2.0
3360,control,7,1,183.6,1,2.0
3361,treatment,16,1,245.3,0,1.0
3361,treatment,2,0,0.0,1,
3362,treatment,21,0,0.0,0,
3362,treatment,11,1,201.4,0,1.0
3362,treatment,3,1,139.6,0,1.0
3363,treatment,17,1,108.1,0,1.0
3363,treatment,16,0,0.0,0,
3363,treatment,13,0,0.0,0,
3364,treatment,8,0,0.0,0,
3364,treatment,2,1,208.1,0,2.0
3365,treatment,10,1,240.1,0,1.0
3365,treatment,9,0,0.0,0,
3366,treatment,16,0,0.0,0,
3366,treatment,6,1,148.0,1,1.0
3366,treatment,10,0,0.0,1,
3367,control,20,0,0.0,0,
3367,control,3,1,140.9,0,4.0
3367,control,3,1,180.5,1,1.0
3368,treatment,14,1,258.3,0,2.0
3369,control,7,0,0.0,1,
3370,control,21,1,218.6,1,2.0
3370,control,9,0,0.0,1,
3371,treatment,3,1,184.3,0,1.0
3372,control,8,0,0.0,1,
3373,treatment,19,1,250.0,0,5.0
3373,treatment,19,1,156.0,0,1.0
3374,control,14,0,0.0,0,
3374,control,8,0,0.0,0,
3374,control,6,0,0.0,0,
3375,treatment,4,0,0.0,1,
3375,treatment,21,1,102.1,0,4.0
3376,control,2,0,0.0,1,
3376,control,6,0,0.0,1,
3377,treatment,5,1,195.5,0,1.0
3378,treatment,10,0,0.0,0,
3378,treatment,20,0,0.0,1,
3379,treatment,18,1,128.2,1,3.0
3380,treatment,4,1,221.4,0,3.0
3380,treatment,8,0,0.0,0,
3381,control,11,0,0.0,0,
3381,control,1,0,0.0,1,
3382,treatment,16,0,0.0,1,
3382,treatment,3,1,213.9,0,1.0
3383,control,11,0,0.0,0,
3383,control,4,1,179.7,0,2.0
3383,control,2,0,0.0,0,
3384,control,2,1,113.9,0,1.0
3385,control,17,1,146.7,1,4.0
3385,control,21,0,0.0,0,
3386,treatment,1,0,0.0,1,
3387,control,3,1,225.9,1,5.0
3387,control,2,1,161.3,1,1.0
3388,control,1,1,190.2,0,2.0
3389,control,10,0,0.0,0,
3390,treatment,13,1,137.2,0,2.0
3390,treatment,5,1,258.0,0,1.0
3391,treatment,4,0,0.0,1,
3391,treatment,2,0,0.0,1,
3391,treatment,18,0,0.0,1,
3392,control,16,0,0.0,0,
3393,treatment,12,1,118.3,0,1.0
3393,treatment,19,0,0.0,1,
3394,treatment,17,1,238.0,0,3.0
3394,treatment,2,1,195.3,0,1.0
3395,control,3,0,0.0,0,
3395,control,20,1,101.2,1,1.0
3395,control,12,0,0.0,0,
3396,control,7,1,185.8,0,2.0
3396,control,8,1,44.5,0,2.0
3397,treatment,18,1,72.5,0,1.0
3397,treatment,2,1,122.7,0,1.0
3398,control,2,0,0.0,1,
3398,control,18,1,157.8,0,2.0
3399,treatment,4,1,140.2,0,2.0
3399,treatment,3,1,176.3,0,3.0
3399,treatment,10,0,0.0,0,
3400,treatment,3,1,181.9,0,1.0
3400,treatment,18,0,0.0,0,
3401,treatment,17,0,0.0,0,
3401,treatment,5,0,0.0,0,
3401,treatment,8,1,157.1,1,3.0
3402,treatment,16,1,234.2,1,1.0
3402,treatment,2,0,0.0,0,
3402,treatment,3,0,0.0,0,
3403,treatment,4,1,193.5,0,4.0
3403,treatment,11,1,174.7,0,1.0
3404,treatment,9,1,245.2,0,1.0
3405,control,9,0,0.0,1,
3406,control,14,1,203.5,0,1.0
3406,control,10,1,214.1,0,1.0
3406,control,10,1,191.6,0,2.0
3407,treatment,6,1,91.2,0,1.0
3407,treatment,16,1,176.4,0,5.0
3408,treatment,17,0,0.0,0,
3408,treatment,21,1,167.4,1,1.0
3408,treatment,5,1,371.9,0,1.0
3409,treatment,11,1,5.0,0,1.0
3410,control,14,0,0.0,1,
3410,control,4,1,114.8,1,1.0
3410,control,1,1,62.6,0,2.0
3411,treatment,11,0,0.0,0,
3411,treatment,10,0,0.0,1,
